,uniqueid,speakers,doc_id,episode,season,total_theater,twss,,diversity,michael,jim,pam,dwight,jan,phyllis,stanley,oscar,angela,kevin,ryan,toby,kelly,meredith,darryl,creed,david,andy,robert,holly,erin,gabe,nellie,total,,X,Season,EpisodeTitle,About,Ratings,Votes,Viewership,Duration,Date,GuestStars,Director,Writers,episodeCorrected.y,episodeCorrected.x,etitle
161,8x22,Ryan Pam Ryan Pam Ryan Jim Ryan Jim Ryan Nellie Ryan Nellie Ryan Pam Ryan Pam Ryan Dwight Ryan Dwight Ryan Oscar Ryan Jim Pam Jim Pam Ryan Jim Ryan Jim Ryan Pam Ryan Darryl Robert Angela Angela Dwight Jim Oscar Dwight Erin Dwight Pam Phyllis Dwight Nellie Andy Erin Angela Andy Kevin Andy Pam Kevin Andy Kevin Erin Kevin Nellie Darryl Nellie Darryl Nellie Darryl Nellie Darryl Nellie Nellie Angela Andy Kevin Robert Andy Andy Kevin Creed Kevin Dwight Kevin Dwight Kevin Andy Jim Andy Pam Andy Ryan Senator Oscar Senator Oscar Robert Andy Robert Andy Robert Andy Robert Andy Meredith Stanley Andy Robert Andy Waiter Andy Waiter Andy Andy Oscar Pam Oscar Jim Oscar Jim Oscar Jim Pam Jim Pam Jim Pam Jim Dwight Dwight Andy David Andy David Andy David Andy David Andy David Nellie Darryl Nellie Darryl Nellie Darryl Nellie Darryl Nellie Nellie Oscar Jim Oscar Pam Jim Pam Oscar Pam Jim Speaker Robert Andy Robert Andy Robert Andy Robert Andy Robert Andy Erin Senator Andy Vet Andy Vet Andy Senator Meredith Pam Oscar Oscar Darryl Nellie Darryl Nellie Darryl Speaker Dwight Speaker Dwight Speaker Dwight Speaker Dwight Speaker Jim Dwight Senator Oscar Senator Oscar Senator Oscar Andy Vet Andy Vet Jim Andy Erin Jim Vet Andy Pam Jim Kevin Andy Vet Jim Pam Andy Jim Andy Jim Erin Kevin Andy Kevin Kevin Erin Darryl Kevin Pam Kevin Darryl Kevin Pam Kevin Kevin,08x22,22,8,0.150485437,0,,269.572.252.156.689,0,0.111111111,0.101851852,0.069444444,0,0.00462963,0.00462963,0.074074074,0.018518519,0.083333333,0.078703704,0,0,0.009259259,0.064814815,0.00462963,0.023148148,0.185185185,0.055555556,0,0.032407407,0,0.078703704,216,,163,8,Fundraiser,Andy confronts Robert for the first time after losing the manager position and quitting his job at a fund raiser sponsored by Angela's husband.,7,1902,4.17,23, 26 April 2012,,David Rogers,Owen Ellickson,22,22,Fundraiser
162,8x23,Gabe Dwight Gabe Dwight Gabe Dwight Gabe Jim Jim Dwight Gabe Jim Gabe Jim Dwight Jim Gabe Jim All Gabe Dwight Gabe Robert Jim Dwight Jim Dwight Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Jim Dwight Jim Dwight Jim Dwight Jim Andy Jim Andy Jim Dwight Jim Dwight Jim Stanley Phyllis Robert Jim Oscar Robert Kevin Robert Nellie Robert Nellie Robert Pam Robert Pam Robert Pam Robert Pam Robert Pam  Harry Erin Dwight Harry  Harry Andy Harry Jim Dwight Jim Dwight Jim Dwight Toby Creed Harry Toby Toby Harry Jim Dwight Toby Toby Dwight Harry Toby Harry Toby Jim Harry Andy Robert Andy Robert Harry Robert Harry Robert Andy Harry Robert Dwight Harry Dwight Harry Dwight Harry Dwight Harry Dwight Robert Andy Robert Harry Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Jim Dwight Jim Andy Receptionist Andy Receptionist Andy Receptionist Mr. Ramish Receptionist Mr. Ramish Pam Nellie Angela Angela Angela Gabe Gabe Gabe Nellie Gabe Andy Mr. Ramish Andy Mr. Ramish Andy Mr. Ramish Andy Mr. Ramish Andy Dwight Dwight Jim Dwight Jim Jim Dwight Jim Dwight Jim Dwight Jim Harry Dwight Jim Dwight Dwight Mr. Ramish Dwight Harry Dwight Mr. Ramish Dwight Mr. Ramish Dwight Mr. Ramish Jim Mr. Ramish Andy Harry Dwight Jim Dwight Harry Dwight Jim Dwight Pam Robert Pam Robert Pam Robert Phone Robert Phone Robert Pam Robert Phone Robert Phone Pam Robert Pam Robert Pam Robert Pam Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Nellie Nellie Robert Erin Robert Erin Robert Andy Robert Andy Robert Andy David Andy David Andy David Andy David Harry Jim Jim Dwight Harry Jim Harry Jim Harry,08x23,23,8,0.172131148,0,,259.835.448.447.996,0,0.20083682,0.09623431,0.221757322,0,0.0041841,0.0041841,0.0041841,0.012552301,0.0041841,0,0.029288703,0,0,0,0.0041841,0.016736402,0.117154812,0.133891213,0,0.033472803,0.054393305,0.062761506,239,,164,8,Turf War,"Dwight and Jim fight with the Syracuse over a client after Robert shuts down the Binghamton branch, and Andy sees an opportunity for revenge. Meanwhile Robert tries to figure out the contents of a drunken voicemail to Nellie.",7.6,1832,4.44,23, 3 May 2012,Chris Bauer,Daniel Chun,Warren Lieberstein | Halsted Sullivan,23,23,Turf w*r
163,8x24,Oscar Phyllis Dwight Phyllis Oscar Dwight Oscar Kelly Oscar Kelly Pam Kelly Oscar Robert Oscar Robert Kevin Robert Dwight Robert Dwight Oscar Sasha Dwight Jake Meredith Dwight Dwight Angela Dwight Jim Jim Dwight Jim Darryl Hide Darryl Calvin Darryl Calvin Darryl Hide Darryl Calvin Darryl Darryl Andy Jim Andy Jim Gabe Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Andy Nellie Andy Nellie Nellie Andy Creed Jim Andy Andy Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Pam Jim Pam Pam Jim Kevin Dwight Pam Jim Pam Jim Pam Jim Jim Pam Jim Pam Jim Pam Jim Photographer Jim Dwight Jim Dwight Jim Dwight Pam Dwight Senator Lipton Angela Senator Lipton Phyllis Angela Erin Senator Lipton Dwight Angela Dwight Senator Lipton Angela Angela Angela Dwight Senator Lipton Angela Dwight Andy Andy Nellie Andy Nellie Erin Andy Erin Andy Erin Dwight Angela Senator Lipton Dwight Angela Senator Lipton Angela Senator Lipton Dwight Senator Lipton Darryl Brandon Val Darryl Brandon Darryl Brandon Val Darryl Brandon Val Darryl Brandon Darryl Brandon Senator Lipton Angela Senator Lipton Angela Dwight Toby Nellie Andy Jim Erin Nellie Pam Andy Erin Andy Gabe Nellie Toby Andy Toby Andy Jim Pam Oscar Andy Oscar Andy Jim Kevin Andy Toby Andy Erin Andy Erin Pam Erin Andy Toby Dwight Kelly Ravi Robert Andy Robert Jim Others David Pam Phyllis David Andy David Andy David Andy David Andy David Andy David Andy David Andy Stanley David Andy Phyllis David Robert David Robert David Robert David Robert David Robert Andy Jim Andy Angela Mose Angela Mose Angela Darryl Val Darryl Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Andy Nellie Andy David Meredith David Robert David Robert Andy Robert Andy Robert Dwight Angela Dwight Angela Dwight Angela Dwight Angela Senator Lipton Oscar Senator Lipton Oscar Senator Lipton,08x24,24,8,0.138339921,0,,291.735.738.886.753,0,0.111111111,0.083333333,0.107142857,0,0.01984127,0.003968254,0.043650794,0.079365079,0.011904762,0,0.01984127,0.015873016,0.007936508,0.05952381,0.003968254,0.067460317,0.19047619,0.05952381,0,0.035714286,0.007936508,0.071428571,252,,165,9,Free Family Portrait Studio,"With former CEO David Wallace's help, Andy launches a plan to get revenge on the Scranton branch. Meanwhile, Dwight launches his own plan to find out if he's the father of Angela's baby.",7.7,1918,4.49,23, 10 May 2012,,B.J. Novak,B. J. Novak,24,24,Free Family Portrait Studio
164,9x1,Erin Dwight Doctor Angela Kevin Oscar Kevin Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Toby Kelly Toby Kelly Erin Toby Ryan Pam Jim Off-camera Pam Off-camera Pam Erin Clark Stanley Phyllis Toby Clark Toby Stanley Nellie Meredith Pete Jim Erin Andy Nellie Andy Nellie Andy Nellie Andy Pete Andy Pete Andy Pete Andy Clark Darryl Clark Andy Dwight Clark Andy Dwight Andy Dwight Angela Kevin Kevin Angela Kevin Angela Kevin Angela Oscar Angela Oscar Andy David Toby Andy Toby Andy Toby Andy Toby Andy Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Clark Dwight Dwight Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Angela Oscar Angela Andy Nellie Andy Andy Andy Andy Rafe Andy Jim Pete Jim Pete Jim Pete Jim Pete Jim Jim Andy Nellie Andy Kevin Andy Nellie Andy Darryl Andy Clark Andy Clark Andy Clark Darryl Andy Dwight Clark Andy Andy Dwight Clark Andy Dwight Oscar Toby Dwight Toby Dwight Dwight Pam Dwight Pam Dwight Angela Pete Angela Pete Angela Pete Jim Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pete Angela Pete Angela Oscar Angela Oscar Angela Oscar Angela Oscar Pam Jim Pam Dwight  Dwight Jim Dwight Creed Meredith Nellie Stanley Nellie Andy Nellie,09x01,1,9,0.125628141,0,,258.987.996.031.825,0,0.113513514,0.102702703,0.221621622,0,0.005405405,0.016216216,0.048648649,0.086486486,0.037837838,0.005405405,0.059459459,0.010810811,0.010810811,0.016216216,0.005405405,0.005405405,0.178378378,0,0,0.021621622,0,0.054054054,185,,166,9,New Guys,"Dwight and Jim are intimidated by the office's newest additions, who are considered younger versions of themselves. Meanwhile, Andy tries to make Nellie's life miserable, and Angela tries to get rid of one of her cats.",7.6,2074,4.28,23, 20 September 2012,,Greg Daniels,Greg Daniels,1,1,The New Guys
165,9x2,Fake Jim Dwight Fake Jim Dwight Fake Jim Dwight Fake Jim Voicemail Voicemail Dwight Fake Jim Dwight Pam Fake Jim Pam Dwight  Dwight Erin Darryl Erin Darryl Darryl Erin Dwight Erin Dwight Dwight Dwight Erin Dwight Erin Dwight Pam Nellie Pam Nellie Andy Nellie Pam Nellie Nellie and Pam Pam Jim Nellie Andy Nellie Andy Nellie Andy Andy Andy Erin Andy  Pete Clark Clark    Clark Pete Clark Darryl Jim Darryl Andy Jim Andy Darryl Andy Darryl Andy Darryl Andy Andy Pam Nellie Pam Nellie Oscar Phyllis Stanley Dwight Erin Dwight Erin Dwight Erin Dwight Erin Dwight Erin Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Pam Nellie Oscar Andy Oscar Andy  Darryl Andy  Darryl Andy Darryl Andy Darryl Andy Erin Dwight Erin Dwight Pete Erin Pete Nellie Pam Nellie Pam Nellie Pam Andy Erin Andy Erin Andy Erin Andy Erin Dwight Andy Phyllis Andy  Andy Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Pam Nellie Andy Angela Andy Kevin Andy Kevin Andy Jim Andy Dwight Andy Dwight Andy Meredith Angela Phyllis Kevin Dwight Andy Oscar Andy Oscar Andy        Oscar Andy  Andy Darryl Andy Darryl Andy Darryl Andy Darryl Andy Pam Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Darryl Jim Darryl Jim Darryl Jim Darryl Jim Darryl Pam Nellie Pam Nellie Pam Nellie Pam Jim Nellie Pam Nellie Nellie Nellie Darryl Nellie Darryl Nellie Jim Pam Pam Stanley Pete Erin Andy Erin,09x03,3,9,0.31443299,0,,237.236.711.879.563,0,0.104803493,0.148471616,0.104803493,0,0.013100437,0.008733624,0.026200873,0.008733624,0.013100437,0,0,0,0.004366812,0.135371179,0,0,0.187772926,0,0,0.091703057,0,0.152838428,229,,168,9,Andy's Ancestry,"Nellie plays a trick on Andy after researching his ancestry, Dwight teaches Erin a new language, and Pam tries to teach Nellie how to drive.",7.4,1938,4.14,23, 4 October 2012,,David Rogers,Jonathan Green | Gabe Miller,3,2,Andy's Ancestry
166,9x3,"Andy   Kevin  Oscar Andy Dwight Jim Andy Darryl Andy Darryl   Andy Oscar Andy Jim Andy Jim Andy Group Andy Dwight Phyllis Dwight Stanley Dwight Toby Phyllis Oscar Andy Toby Andy Stanley Dwight Dwight Pam Jim Jim Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Andy Dwight Meredith Dwight Pam Darryl Clark Darryl Clark Darryl Clark Darryl Clark Darryl Jim Darryl Jim Clark Darryl Jim Dwight Creed Meredith Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Pam Jim Pam Jim Pam Meredith Dwight Pam Andy Dwight Dwight Stanley Oscar Stanley Oscar Stanley Oscar Angela Pete Angela Erin Meredith Erin Erin Nellie Erin Nellie Erin Nellie Erin Nellie Clark Stanley Clark Stanley Jim Clark Jim Clark Jim Pam Angela Pam Jim Pam Jim Dwight Jim Dwight Jim Andy Jim Phyllis Kevin Stanley Dwight Jim Phyllis, Kevin & Stanley Andy Erin Jim Pam Jim Dwight Erin Darryl Clark Darryl Clark Group Pam Group Pam Pam Pam Group Kevin Kevin Kevin Kevin Group Creed Andy Pam Jim Pam Jim Pam Jim Erin Nellie Erin Erin Nellie Stanley Group Kevin Jim Kevin Angela Kevin Oscar Kevin Oscar Kevin Dwight Jim Dwight Jim Pam Jim Group Dwight Jim Group Jim Dwight Jim Meredith Jim Meredith Oscar Clark Kevin Phyllis Pam Kevin Pam Jim Pam Stanley Andy Meredith Jim Dwight Dwight Jim Dwight Jim Dwight Jim Nellie Andy Nellie Andy Nellie Andy Nellie Andy Nellie Jim Dwight Jim Dwight Jim Dwight Andy Pete Andy Nellie Jim Dwight Jim Dwight Jim Pam Jim Pam Jim Oscar Dwight Pam Dwight Pam Jim Pam Dwight Angela Jim Group Nellie Andy Nellie Andy Nellie Kevin Oscar Kevin Oscar Kevin Oscar Kevin Pam Jim Pam Andy Group Andy Group Andy Andy Group Pam Phyllis Oscar Creed",09x04,4,9,0.329004329,0,,257.421.934.095.141,0,0.197841727,0.104316547,0.14028777,0,0.021582734,0.039568345,0.050359712,0.017985612,0.064748201,0,0.007194245,0,0.025179856,0.039568345,0.010791367,0,0.143884892,0,0,0.039568345,0,0.097122302,278,,169,9,Work Bus,"When Jim convinces Dwight that the building is unsafe, Dwight rents a bus and sets up the office inside. Nellie asks for Andy's help in adopting a baby. Meanwhile, Jim tries to make Pam happy with some pie.",7.8,2059,4.28,22, 18 October 2012,,Bryan Cranston,Brent Forrester,4,3,Work Bus
167,9x4,Dwight Erin Dwight Dwight Jim Dwight Dwight Dwight Dwight Dwight Erin Pam Erin Pam Jim Pam Erin Jim Erin Jim Erin Pam Jim Pam Jim Pam Andy Angela Andy Angela Andy HCT Andy HCT Andy Dwight Andy Pam Darryl Andy Stanley Clark Andy Meredith Andy Andy Jim Pam Jim Pam Jim Pam Dwight Jim Dwight Erin Dwight Erin Dwight Erin Dwight Dwight Pam Nellie Pam Dwight Nellie Dwight Nellie Dwight Nellie Dwight Nellie Dwight Nellie Nellie Nellie Dwight Andy HCT Andy Andy HCT Member #1 Andy  Andy HCT Member #2 Andy HCT Member #2 Andy Pete Creed Creed Andy Broccoli Rob Andy Broccoli Rob Andy Broccoli Rob Andy Businessman #1 Jim Businessman #2 Businessman #3 Businessman #1 Businessman #2 Jim Businessman #2 Jim Businessman #3 Jim Dwight Nellie Dwight Darryl Dwight Darryl Dwight Darryl Dwight Darryl Dwight Andy HCT Andy HCT Member #3 Andy HCT Member #3 Andy Angela Oscar Senator Lipton Angela Senator Lipton Oscar Senator Lipton Angela Senator Lipton Oscar Senator Lipton Andy Erin Andy Erin HCT Member #3 Erin HCT Member #3 Erin Pete Toby Dwight Nellie Toby Nellie Toby Nellie Toby Nellie Toby Nellie Dwight Nellie Dwight Meredith Dwight Meredith Dwight Meredith Nellie Dwight Nellie Dwight Meredith Nellie Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Jim Pam Pam Jim Pam Jim Pam Jim Andy HCT Pam Jim Pam Jim HCT Jim HCT Pam Jim Pam HCT Clark Creed Clark Pam Jim Pam HCT Clark Andy Clark HCT Stanley Dwight HCT Member #3 Darryl HCT Member #3 All HCT Andy HCT Member #3 Broccoli Rob Andy HCT Member #3 Andy HCT Member #3 Andy HCT Member #3 Andy Erin Erin Broccoli Rob Andy Broccoli Rob Andy Broccoli Rob Andy Broccoli Rob Andy Broccoli Rob Andy Broccoli Rob Andy Broccoli Rob Erin Andy Jim Kevin Angela Jim Pam Jim Pam Jim Pam Jim Pam Kevin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Dwight Nellie Dwight Nellie Dwight Nellie Dwight Andy  Erin Andy,09x05,5,9,0.181069959,1,,284.656.346.135.595,0,0.143478261,0.134782609,0.169565217,0,0,0.008695652,0.013043478,0.026086957,0.008695652,0,0.02173913,0,0.02173913,0.026086957,0.013043478,0,0.217391304,0,0,0.104347826,0,0.091304348,230,,170,9,Here Comes Treble,"On Halloween, the Cornell a Capella group pays a visit to Andy, Dwight discovers that Nellie takes anxiety pills, and Pam disapproves of Jim's business decision.",7,2021,4,22, 25 October 2012,Stephen Colbert,Claire Scanlon,Owen Ellickson,5,4,Here Comes Treble
168,9x5,Oscar Oscar Andy White Andy Pam Jim Pam Jim Pam Andy Oscar Kevin Oscar Kevin Oscar Pam Creed Pam Dwight Dwight Meredith Andy Meredith Andy Meredith Andy Dwight Jim Dwight Jim Dwight Andy Darryl Oscar Andy Kevin Angela Kevin Angela Oscar Kevin Erin Andy Darryl Andy Erin Darryl Erin Darryl Andy Andy Pam Nellie Pam Jim Pete Erin Pete Erin Pete Dwight Pam Nellie Dwight Erin Andy Erin Andy Angela Kevin Angela Kevin Angela Oscar Jim Kevin Kevin Kevin Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Dwight Nellie Dwight Nellie Dwight Nellie Dwight Nellie Dwight Nellie Angela Kevin Angela Angela Kevin Oscar Kevin Dwight Nellie Dwight Oscar Toby Oscar Toby Oscar Dwight Nellie Pam Nellie Pam Dwight Pam Dwight Jim Dwight Nellie Dwight Nellie Dwight Nellie Dwight Kevin Oscar Kevin Toby Kevin Oscar Kevin Oscar Kevin Dwight Kevin Oscar Toby Oscar Toby Oscar Toby Oscar Toby Oscar Toby Oscar Toby Nellie Dwight Erin Andy Erin Andy Erin Boat Guy Andy Boat Guy Andy Boat Guy Andy Erin Andy Erin Andy Erin Andy Erin Andy Boat Guy Andy Boat Guy Andy Boat Guy Andy Boat Guy Andy Boat Guy Andy Boat Guy Andy Erin Andy Erin Andy Erin Andy Andy Boat Guy Andy Erin Boat Guy Andy Boat Guy Andy Nellie Jim Dwight Jim Dwight Nellie Erin Andy Walt Jr. Andy Walt Jr. Andy Erin Andy David Wallace Dwight David Wallace Dwight David Wallace Dwight David Wallace Dwight Dwight David Wallace Dwight David Wallace Dwight All Dwight Dwight Kevin Oscar Angela Kevin Angela Senator Liptop Oscar Angela Senator Liptop Oscar Kevin Senator Liptop Kevin Oscar Oscar Kevin Andy Erin Andy Erin Andy Erin Walt Jr. Andy Walt Jr. Andy Pete Erin Pete Erin Pete Erin Pete Erin Pete Erin Pete Erin Pete,09x06,6,9,0.320574163,0,,2.761.518.636.533,0,0.036734694,0.044897959,0.13877551,0,0,0,0.106122449,0.044897959,0.097959184,0,0.036734694,0,0.012244898,0.016326531,0.004081633,0.024489796,0.216326531,0,0,0.155102041,0,0.065306122,245,,171,9,The Boat,"Andy has one last chance to captain the family boat before he sells it, Jim, Pam, and Nellie prank Dwight with a radio interview, and Kevin finds out about Oscar's affair with Angela's husband.",7.7,1955,4.83,22, 8 November 2012,Josh Groban,John Krasinski,Dan Sterling,6,5,The Boat
169,9x6,Andy Everyone Pam Andy Phyllis Andy Erin Andy Darryl Andy Erin Andy Everyone Andy Darryl Andy Erin Andy Erin Dwight David Dwight Jim David Dwight Jim Dwight David Dwight Dwight David Dwight Erin Dwight Erin Dwight Erin Dwight David Dwight Phyllis Dwight David Dwight Phyllis Dwight Phyllis Nellie Phyllis Dwight Phyllis Meredith Creed Pam Jim Jim Pete Guys in breakroom Kevin Pete Clark Darryl Toby Toby Clark Toby Toby Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Phyllis Dwight Pam Phyllis Dwight Erin Dwight Phyllis Erin Dwight Erin Pam Dwight Pam Dwight Phyllis Dwight Pam Dwight Jim Business partner Jim Kevin Jim Business partner Jim Business partner Jim Business partner Jim Business partner Jim Business partner Jim Kevin Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Nellie Erin Dwight Erin Nellie Dwight Nellie Meredith Phyllis Dwight Phyllis Phyllis Dwight Meredith Nellie Phyllis Pam Pam Dwight Pam Dwight Pam Dwight Pam Dwight Pam Dwight Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Pete Toby Jim Business partner Jim Hank Business partner Hank Jim Meredith Jim Business partner Jim Hank Secretary Pam Secretary Pam Dwight Pam Dwight Pam  Jan Pam Pam Jan Pam Jan Dwight Pam Jan Molly Jan Molly Jan Dwight Jan Dwight Jan Dwight Pam Jan Pam Jan Pam Dwight Jan Pam Jan Pam Jan Pete Erin Pete Erin Pete Erin Pete Erin Pete Erin Pete Erin Jan Pam Jan Pam Jan Pam Jan Pam Jan Pam Jan Pam Jan Pam Angela Oscar Angela Oscar Oscar Pam Jan Dwight Pam Clark Dwight Jan Dwight Jan Pam Clark Dwight Jan Dwight Jan Jim Colin Jim Colin Jim Colin Jim Colin Jim Angela Oscar Angela Oscar Angela Oscar Pam Molly Dwight Pam Dwight Pam Dwight Pam Dwight,09x07,7,9,0.239316239,0,,279.777.098.459.703,0,0.087301587,0.174603175,0.206349206,0.099206349,0.055555556,0,0.083333333,0.079365079,0.011904762,0,0.01984127,0,0.015873016,0.011904762,0.003968254,0.023809524,0.035714286,0,0,0.071428571,0,0.01984127,252,,172,9,The Whale,"The office trains Dwight to sell to a female client without being offensive, only to discover that the client is Jan Levinson. Angela and Oscar both think the senator is cheating on them, ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",7.6,1872,4.16,22, 15 November 2012,,See full summary,Carrie Kemper,7,6,The Whale
170,9x7,Oscar Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Oscar Dwight Pam Meredith Jim Pam Jim Jim Pam Jim Pam Jim Pam Jim Pete Angela Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Dwight Dwight Jim David Jim David Jim David Jim Stanley Jim Stanley Jim Stanley Jim Stanley Jim Phyllis Kevin Pete Kevin Pete Kevin Pete Darryl Kevin Darryl Kevin Pete Kevin Angela Dwight Angela Trevor Dwight Angela Trevor Angela Dwight Trevor Angela Trevor Angela Trevor Dwight Trevor Dwight Trevor Dwight Pam Hide Pam Hide Pam Hide Meredith Erin Darryl Pete Meredith Everyone Meredith Darryl Kevin Pete Dwight Trevor Angela Trevor Angela Trevor Angela Trevor Dwight Angela Dwight Angela Dwight Trevor Dwight Trevor Dwight Dwight Trevor Angela Trevor Dwight Angela Dwight Angela Dwight Angela Dwight Trevor Jim Stanley Waiter Stanley Waiter Stanley Phyllis Oscar Angela Oscar Pete Everyone Pete Nellie Darryl Pete Darryl Kevin Nellie Kevin Everyone Nellie Pete Kevin Pete Jim Phyllis Jim Phyllis Jim Phyllis Pete Pete Kevin Erin Pete Erin Pete Nellie Everyone Meredith Pam Meredith Pam Nellie Everyone Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Angela Dwight Dwight Oscar Dwight Oscar Dwight Meredith Trevor Kevin Angela Kevin Angela Kevin Jim Stanley Jim Phyllis Jim Stanley Jim Phyllis Jim Phyllis Jim Stanley Phyllis Dwight Oscar Dwight Oscar Dwight Dwight Trevor Dwight Trevor Oscar Dwight Trevor Dwight Trevor Dwight Erin Nellie Creed Pam Pete Pam Nellie Pam Nellie  Erin Everyone Kevin Creed Pete Dwight Trevor Oscar Dwight Oscar Dwight Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Angela Oscar Dwight Pete Pete Nellie Pam Pete Pam Meredith Pete Everyone Kevin Erin Angela Dwight Angela Dwight Angela Dwight Jim Phyllis Stanley Jim Stanley Phyllis Jim Stanley Jim Stanley Phyllis Jim Pam Hide Pam Dwight Toby Angela Toby Angela Toby Angela Toby Angela Dwight Toby Dwight Angela Dwight Toby Dwight Toby Dwight Toby,09x08,8,9,0.149090909,0,,263.546.978.088.322,0,0.112403101,0.065891473,0.220930233,0,0.046511628,0.054263566,0.085271318,0.189922481,0.062015504,0,0.031007752,0,0.031007752,0.023255814,0.007751938,0.011627907,0,0,0,0.023255814,0,0.034883721,258,,173,9,The Target,"Angela orders a hit on Oscar for cheating with her husband, the office makes a tower with their customer complaint cards, Jim wines and dines Stanley and Phyllis in exchange for a favor, and Pam begins her mural.",7.8,1928,3.88,22, 29 November 2012,,Brent Forrester,Graham Wagner,8,7,The Target
